index	name	station	fc	amplitude	type	basin	wtype	magnitude	depth	latitude	longitude	azimuth	slatitude	slongitude	PGAtoth	PGAtotv	PGVtoth	PGVtotv	PGDtoth	PGDtotv	RMSh	RMSv	CAVh	CAVv	Ecumh	Ecumv	t_5_95h_1	t_5_95h_2	t_5_95v_1	t_5_95v_2	Tdh	Tdv	ariash	ariasv	PredPSa_h	PredPeriod_h	SI_h	PredPSa_v	SI_v	PredPSa_hw	PredPeriod_hw	SI_hw	PredPSa_vw	PredPeriod_vw	SI_vw	Tmh	Fmh	Tmv	Fmv	Peak Period controlled by	PSa difference	SI difference
11705	2011_03_11	IBR018	0.13	1.78	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	5.683	35.98	140.63	102.9750636	33.97670711	21.682713	9.051302067	13.05743298	4.9255657	8.283115094	3.149219802	1234.857177	529.7725669	28785.32368	4160.922939	238.95	329.85	236.55	330.6	91.05	94.2	4609.162151	666.2550936	298.7065102	0.39	435.4103009	111.8724041	118.8676297	315.5948045	1.09	513.3504118	114.0631374	0.55	141.6452009	0.971471919	1.628725177	0.888845634	1.573076682	Surface	16.88829434	1.179003829
11211	Tohoku	TKY027	0.19	1.89	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.535	35.69	139.89	103.174384	27.80198311	24.9655778	8.0851804	23.4869547	11.79569159	12.08463282	3.697480301	2861.176698	953.232071	78794.99192	7376.382598	198.75	300.6	189.45	363.3	102	174	12616.80773	1181.120763	603.9924141	0.93	520.7355215	115.8243303	140.3536134	605.2214395	0.93	526.1015912	116.4841717	0.73	142.1099869	1.0835641	1.140092611	1.017896235	1.314991616	Body	1.229025397	1.010304789
11693	Tohoku	TKY020	0.17	2.04	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.993	35.67	139.81	103.2568471	36.667708	22.2333068	6.4023272	15.02239081	11.85244861	9.572638643	3.195940783	2178.234423	790.3503097	49441.88578	5510.983927	201.15	315	205.95	357.75	114	151.95	7916.731149	882.4294914	360.6086909	1.08	447.7745884	116.5160443	118.7136717	360.9082296	1.08	452.5972588	119.6485773	0.51	120.8025943	1.106271009	1.072782757	0.979556159	1.606690099	Body	0.299538742	1.010770308
11694	Tohoku	TKY020	0.17	2.04	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.135	35.67	139.81	103.2568471	36.667708	22.2333068	6.4023272	15.02239081	11.85244861	9.572638643	3.195940783	2178.234423	790.3503097	49441.88578	5510.983927	201.15	315	205.95	357.75	114	151.95	7916.731149	882.4294914	360.6086909	1.08	447.7745884	116.5160443	118.7136717	360.9082296	1.08	452.5972588	119.6485773	0.51	120.8025943	1.106271009	1.072782757	0.979556159	1.606690099	Body	0.299538742	1.010770308
11678	Tohoku	TKY026	0.16	1.2	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.636	35.67	139.86	103.2794329	31.34316756	22.83950293	7.0327996	18.7286668	13.79007803	10.99215556	3.166148739	2543.678733	791.7468287	65192.46886	5408.71781	210.9	316.5	207.75	349.35	105.75	141.75	10438.74522	866.0544412	354.1225169	1.04	478.5092238	99.81043277	115.013899	355.7509142	1.04	481.6922343	100.220953	0.49	119.029413	1.114493125	1.166082459	0.958921673	1.558190734	Body	1.628397336	1.006651931
11679	Tohoku	TKY026	0.16	1.2	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.494	35.67	139.86	103.2794329	31.34316756	22.83950293	7.0327996	18.7286668	13.79007803	10.99215556	3.166148739	2543.678733	791.7468287	65192.46886	5408.71781	210.9	316.5	207.75	349.35	105.75	141.75	10438.74522	866.0544412	354.1225169	1.04	478.5092238	99.81043277	115.013899	355.7509142	1.04	481.6922343	100.220953	0.49	119.029413	1.114493125	1.166082459	0.958921673	1.558190734	Body	1.628397336	1.006651931
11339	Tohoku	IBR016	0.16	1.5	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.98	35.91	140.05	103.5325436	45.33792933	17.44543733	6.233657667	17.11224144	8.90047199	9.414635592	3.478564961	1937.638829	772.6381033	47823.21028	6528.778473	199.65	269.4	194.85	281.1	69.9	86.4	7657.545673	1045.400738	368.7301366	0.61	395.5367227	134.077089	149.528906	368.4063538	0.3	404.1124866	132.8621785	0.33	152.3048173	0.728798876	1.867126689	0.89524321	1.681984001	Surface	-0.323782806	1.021681334
11340	Tohoku	IBR016	0.16	1.5	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.122	35.91	140.05	103.5325436	45.33792933	17.44543733	6.233657667	17.11224144	8.90047199	9.414635592	3.478564961	1937.638829	772.6381033	47823.21028	6528.778473	199.65	269.4	194.85	281.1	69.9	86.4	7657.545673	1045.400738	368.7301366	0.61	395.5367227	134.077089	149.528906	368.4063538	0.3	404.1124866	132.8621785	0.33	152.3048173	0.728798876	1.867126689	0.89524321	1.681984001	Surface	-0.323782806	1.021681334
11173	2011_03_11	CHB014	0.12	1.07	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.585	35.48	140.05	104.0747271	20.60430533	15.52932473	3.5497714	8.12348779	2.59551533	7.260685373	1.967388303	1003.556542	317.2581523	22117.64898	1623.917251	301.65	344.25	290.25	350.1	42.75	60	3541.521078	260.0247963	312.8770179	1.26	400.8093018	58.97018017	76.78566628	294.3212441	1.16	414.7222543	58.98584946	0.4	83.08012164	1.014599361	1.288041447	0.892494875	1.614279423	Surface	-18.55577376	1.03471215
11125	Tohoku	TKY022	0.16	2	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.543	35.69	139.8	104.6051551	35.05769644	19.1584552	8.5462146	12.16232123	12.16707172	10.7189071	3.711780572	2471.629304	924.3392625	61991.58075	7433.550315	189.9	290.85	184.8	323.7	101.1	139.05	9926.212776	1190.27457	475.9421617	0.66	429.3945253	118.9031945	144.6629777	476.977536	0.66	447.8857913	119.2796861	0.52	149.6415357	0.904909689	1.319895171	0.891262923	1.57848113	Body	1.035374297	1.043063581
11126	Tohoku	TKY022	0.16	2	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.401	35.69	139.8	104.6051551	35.05769644	19.1584552	8.5462146	12.16232123	12.16707172	10.7189071	3.711780572	2471.629304	924.3392625	61991.58075	7433.550315	189.9	290.85	184.8	323.7	101.1	139.05	9926.212776	1190.27457	475.9421617	0.66	429.3945253	118.9031945	144.6629777	476.977536	0.66	447.8857913	119.2796861	0.52	149.6415357	0.904909689	1.319895171	0.891262923	1.57848113	Body	1.035374297	1.043063581
11189	Tohoku	TKY016	0.23	1.98	Pro	Kanto	Rayleigh	9	24	38.1	142.86	5.07	35.65	139.8	105.3944058	38.39406444	26.63703067	8.9296544	14.26496037	13.06878374	10.26802025	4.280395827	2363.69572	1032.207685	56885.96503	9885.520952	202.35	309.3	195.3	312.3	107.1	117.15	9108.691633	1582.888889	346.5215209	0.8	518.9827361	143.3973868	163.1731747	346.14928	0.8	529.3901634	142.8234098	0.58	164.9417717	1.203977995	1.119612447	0.880564042	1.431992662	Body	-0.372240909	1.020053513
11142	Tohoku	KNG001	0.18	1.51	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.572	35.53	139.71	106.2308071	23.79602622	14.7979072	6.2955938	13.79434956	10.48005991	9.295438747	2.837761913	2121.267118	744.6795361	46619.91568	4344.938243	190.8	282	188.4	333	91.35	144.75	7464.871794	695.719983	470.4629276	0.86	445.4188874	81.62841537	98.24651247	470.2632359	0.86	455.9333776	81.90717842	0.79	100.6223171	0.961446161	1.278599895	1.096735062	1.587741087	Body	-0.199691669	1.023605847
11143	Tohoku	KNG001	0.18	1.51	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.431	35.53	139.71	106.2308071	23.79602622	14.7979072	6.2955938	13.79434956	10.48005991	9.295438747	2.837761913	2121.267118	744.6795361	46619.91568	4344.938243	190.8	282	188.4	333	91.35	144.75	7464.871794	695.719983	470.4629276	0.86	445.4188874	81.62841537	98.24651247	470.2632359	0.86	455.9333776	81.90717842	0.79	100.6223171	0.961446161	1.278599895	1.096735062	1.587741087	Body	-0.199691669	1.023605847
11343	Tohoku	TKY014	0.06	4.93	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.091	35.69	139.84	106.7918058	27.84066844	17.40863627	6.455800133	11.45796655	8.29974845	9.385871367	3.006382799	2269.872461	807.5862887	47531.43135	4876.635017	203.55	334.8	201.6	365.55	131.4	164.1	7610.825461	780.856307	362.5388448	1.02	416.5836877	77.74087127	118.7902545	362.7225827	1.02	416.778716	77.63364555	0.44	119.0483954	1.202137531	1.081079463	1.20801102	1.384244461	Body	0.183737967	1.000468161
11277	2008_07_29	13878	0.77	0.17	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	4.964	33.89	117.89	107.2310573	13.91788132	16.17204136	1.795743504	1.90356673	0.26553343	4.973684053	1.37786478	203.6817296	97.54609713	5108.300678	392.0426018	88.16666667	98.16666667	87.16666667	110.6666667	10.16666667	23.66666667	817.9510644	62.77462578	237.0112838	0.41	235.8302743	48.26117128	45.75110292	237.3648213	0.41	248.6706134	49.67554146	0.63	52.29643817	0.657899503	1.747418788	0.763798448	1.544199627	Body	0.353537533	1.054447374
11095	Tohoku	TCG016	0.06	8.98	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.319	36.53	140.16	107.4619613	41.01185067	15.26787673	6.6717058	7.09441167	6.15658545	7.079814146	3.722914317	1195.980307	785.6690987	27044.27921	7478.212106	204.45	254.7	184.05	267.75	50.4	83.85	4330.382716	1197.425903	439.2717225	0.62	375.893561	137.5679371	152.8947464	438.6991464	0.62	376.2185122	136.3348886	0.77	153.5129845	0.727805246	1.661489625	0.781743164	1.666673399	Body	-0.572576085	1.000864476
11105	Tohoku	CHB012	0.06	6.58	Ret	Kanto	Rayleigh	9	24	38.1	142.86	3.942	35.57	140.33	107.4893818	38.10892	23.5405482	8.9625676	13.93975651	8.16538954	10.2550598	4.150238054	2279.235982	1017.23379	56742.45098	9293.465974	220.35	308.55	217.35	340.2	88.35	123	9085.711883	1488.087891	315.3992258	0.58	427.78585	109.0333086	153.1243684	315.7604916	0.58	427.9091666	109.2100851	0.4	153.457782	0.955281612	1.505842831	1.107973939	1.481604808	Body	0.361265841	1.000288267
11351	2011_04_11	IBR013	0.16	0.29	Ret	Kanto	Rayleigh	5.9	11	36.97	140.63	4.483	36.16	140.49	108.6870493	18.18366889	11.93373547	2.694860667	1.39639375	0.80143925	6.445090789	1.833580294	758.0155775	278.7298026	18349.93951	1485.170874	152.7	178.35	146.4	202.5	25.8	56.25	2938.228092	237.8084561	307.8851453	0.36	204.5864856	83.22518093	69.59495331	308.2618032	0.36	207.4401563	82.91298468	0.56	71.29768937	0.52018322	2.321753514	0.649768804	1.899924126	Body	0.376657936	1.013948481
11348	2008_07_29	23837	0.38	0.02	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	2.072	34.06	117.78	109.0097906	17.71757281	14.02858988	3.337916753	3.58576891	0.5129572	5.390879572	1.367643988	224.3959662	64.27842495	5768.724253	371.284348	87.5	95.33333333	86.83333333	97.83333333	8	11.16666667	923.6993749	59.45077371	231.3893987	0.96	310.0726463	62.74339087	59.00370738	231.536995	0.96	310.7320015	62.69457077	0.52	58.87258834	0.989699426	1.121838879	0.721323168	1.601616211	Body	0.147596384	1.002126454
11209	Tohoku	TKY020	0.26	1.63	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.856	35.67	139.81	109.6980262	34.16305556	25.07021213	7.4990914	16.27168114	12.31513615	9.593166953	3.174106152	2100.979449	753.9553572	49654.1672	5435.939198	202.65	303	204.75	324.45	100.5	119.85	7950.722064	870.413183	394.3918999	1.08	447.3488799	118.9030566	115.9993532	403.1547393	1.08	458.4788722	119.6485773	0.51	120.8025943	1.101312452	1.068677764	0.904937782	1.65417189	Body	8.762839337	1.024879893
11210	Tohoku	TKY020	0.26	1.63	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.714	35.67	139.81	109.6980262	34.16305556	25.07021213	7.4990914	16.27168114	12.31513615	9.593166953	3.174106152	2100.979449	753.9553572	49654.1672	5435.939198	202.65	303	204.75	324.45	100.5	119.85	7950.722064	870.413183	394.3918999	1.08	447.3488799	118.9030566	115.9993532	403.1547393	1.08	458.4788722	119.6485773	0.51	120.8025943	1.101312452	1.068677764	0.904937782	1.65417189	Body	8.762839337	1.024879893
11134	2011_03_11	IBR012	0.17	0.46	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.681	36.19	140.29	109.8050702	30.92259022	12.6606056	4.050591533	3.31524761	1.73101841	9.255156414	2.912867202	1492.436679	486.7964463	35937.78044	3559.795883	188.1	272.7	185.7	282	84.75	96.45	5754.427472	570.0014574	458.2637473	0.69	353.2664809	115.0236859	93.10793132	458.9304319	0.69	357.5251558	115.1477964	0.5	94.65593459	0.760565458	1.494498628	0.582885102	1.994935705	Body	0.66668459	1.012055134
11355	Tohoku	TKY023	0.06	4.84	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.089	35.73	139.82	110.09538	24.82029333	16.90690613	7.3388984	10.04991638	7.45216844	10.64013244	3.138362859	2341.67484	848.9883815	61083.76031	5314.201381	214.2	306.3	204.15	383.4	92.25	179.4	9780.850797	850.9202864	488.7891706	0.68	506.1364273	88.84975766	113.1259255	489.3452592	0.68	506.196231	88.81568847	0.78	113.0607605	1.035976041	1.186732196	1.328922919	1.322253655	Body	0.556088565	1.000118157
11349	Tohoku	GNM011	0.14	2.77	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.421	36.29	139.36	110.3750098	34.48726089	13.95001973	6.353457867	7.80825891	7.63852608	9.033012796	2.898166723	1777.997899	611.4989509	44024.755	4531.880274	191.1	269.7	192.15	267	78.75	75	7049.329607	725.6535054	505.7657064	0.51	401.8220857	124.9710582	104.8352163	510.1157609	0.51	405.0198666	124.8479993	0.8	109.8456293	0.763023365	1.608519087	0.771741164	1.532671791	Body	4.350054481	1.007958201
11372	Tohoku	TCG005	0.27	2.08	Pro	Kanto	Rayleigh	9	24	38.1	142.86	5.003	36.81	139.93	110.4364667	36.35688578	16.25098	8.258438667	11.10646778	9.9624474	9.068590701	3.979180875	1901.471408	959.0229717	44372.23445	8543.170189	189.15	267.3	186.9	296.55	78.3	109.8	7104.968693	1367.949068	277.3942407	0.46	393.2074121	112.6096934	185.8438776	279.0521837	0.46	395.1497275	113.1204786	1.14	190.7361094	0.833285137	1.880671933	1.415677189	1.098560879	Body	1.657942943	1.004939671
11701	Tohoku	CHB004	0.06	3.59	Ret	Kanto	Rayleigh	9	24	38.1	142.86	2.947	35.9	140.49	110.9492889	37.58890489	21.861505	10.7853902	18.0677797	7.31224871	8.577819532	3.889777083	1855.732511	887.4907676	39699.54293	8163.588843	205.95	296.4	206.7	296.1	90.6	89.55	6356.768217	1307.169762	295.3942376	0.52	401.6795345	118.217881	186.6497044	295.7389126	0.52	401.9093011	118.4211402	0.66	186.4235999	1.044102872	1.420904017	1.207855222	1.324938664	Body	0.344674964	1.000572015
11133	Tohoku	GNM009	0.13	1.5	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.379	36.41	139.33	110.9801467	60.54412933	12.7150822	6.624043933	7.80702791	7.77751062	8.734686927	3.211525242	1500.0569	590.4327595	41164.83544	5564.861712	211.8	261	203.25	260.55	49.35	57.45	6591.393711	891.0565073	675.3413149	0.57	277.5765983	234.7353245	123.8736954	676.9347407	0.57	278.3891668	234.7784667	0.53	124.0530206	0.603738424	1.748628156	0.594802999	1.979105615	Body	1.593425869	1.002927367
11184	Tohoku	CHB029	0.2	1.7	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.727	35.69	139.92	111.3782516	31.23547422	26.81734747	5.806452	21.94869904	11.32838958	11.25626653	2.842471531	2593.284953	711.2162443	68362.89289	4359.372138	204.15	300.45	201	364.2	96.45	163.35	10946.3997	698.0311663	447.0890394	0.6	471.5442953	91.63663792	114.4181852	446.9101715	0.6	474.3292194	91.8852238	0.92	117.2012362	0.989913047	1.319641306	1.081450545	1.341431547	Body	-0.178867892	1.005905965
11204	Tohoku	TKY013	0.06	4.99	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.036	35.66	139.83	111.4628044	42.47868444	25.4003072	7.202986467	14.0522126	9.64418003	11.013172	3.43082648	2519.024123	877.9353252	65441.99659	6350.811225	210	323.1	202.95	365.25	113.25	162.45	10478.70009	1016.904276	499.539293	1.17	574.5210428	109.5578407	134.839691	500.20985	1.17	575.0100553	109.3524553	0.49	135.124339	1.288857159	1.022529708	1.046596633	1.469397342	Body	0.67055695	1.000851165
11116	Tohoku	SIT011	0.18	2.25	Pro	Kanto	Rayleigh	9	24	38.1	142.86	5.547	35.81	139.72	111.73826	19.78515422	19.40923547	6.0389044	17.19750131	9.50623657	10.48786957	2.571921482	2417.699865	695.0671461	59348.02245	3569.004609	201.15	307.2	196.8	367.5	106.2	170.85	9502.921067	571.4759765	440.3504299	1.16	446.5365621	63.08981869	84.79323192	443.6185423	1.16	454.8031445	63.19301405	0.76	90.12016006	1.011417698	1.218781649	1.196266076	1.248412777	Body	3.268112359	1.018512666
11117	Tohoku	SIT011	0.18	2.25	Ret	Kanto	Rayleigh	9	24	38.1	142.86	2.406	35.81	139.72	111.73826	19.78515422	19.40923547	6.0389044	17.19750131	9.50623657	10.48786957	2.571921482	2417.699865	695.0671461	59348.02245	3569.004609	201.15	307.2	196.8	367.5	106.2	170.85	9502.921067	571.4759765	440.3504299	1.16	446.5365621	63.08981869	84.79323192	443.6185423	1.16	454.8031445	63.19301405	0.76	90.12016006	1.011417698	1.218781649	1.196266076	1.248412777	Body	3.268112359	1.018512666
11196	Tohoku	CHB024	0.06	5.37	Ret	Kanto	Rayleigh	9	24	38.1	142.86	3.807	35.63	140.08	112.2854262	51.91414	25.67134393	9.179787533	16.39229689	10.3152069	10.36350266	4.04605145	2489.201991	1002.139241	57948.8502	8832.720722	209.4	369	204.3	358.35	159.75	154.2	9278.882878	1414.312463	461.8246598	0.94	533.703969	189.5813422	156.6851427	462.0004592	0.94	533.7119008	189.5139765	0.73	156.8244403	1.497211055	1.010885008	0.985302621	1.403210056	Body	0.175799415	1.000014862
11192	Tohoku	TKY013	0.24	2.15	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.867	35.66	139.83	113.4609324	40.88736667	25.9232606	6.3276902	15.10123146	11.41552666	11.99404797	3.305133139	2710.681896	823.9541718	77618.14507	5893.992978	209.7	309	202.8	361.5	99.45	158.85	12428.36872	943.7576474	566.0557803	1.23	579.9296155	110.9039167	132.0138576	566.6236683	1.29	583.9858203	109.3524553	0.49	135.124339	1.242238667	0.953613951	0.973572857	1.514820435	Surface	0.56788799	1.006994305
11193	Tohoku	TKY013	0.24	2.15	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.009	35.66	139.83	113.4609324	40.88736667	25.9232606	6.3276902	15.10123146	11.41552666	11.99404797	3.305133139	2710.681896	823.9541718	77618.14507	5893.992978	209.7	309	202.8	361.5	99.45	158.85	12428.36872	943.7576474	566.0557803	1.23	579.9296155	110.9039167	132.0138576	566.6236683	1.29	583.9858203	109.3524553	0.49	135.124339	1.242238667	0.953613951	0.973572857	1.514820435	Surface	0.56788799	1.006994305
11689	2011_03_11	CHB005	0.18	0.78	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.553	35.74	140.83	113.6349009	27.19459556	22.35655267	3.990118533	8.1029925	2.66982053	7.691685947	1.880110874	1114.827565	304.4109175	24821.43082	1483.032429	91.5	158.7	87.9	178.8	67.35	91.05	3974.455898	237.4660441	498.9965652	0.58	519.8891767	93.56387815	76.78669409	498.8372952	0.58	522.846045	93.57658261	0.47	82.5450758	0.947354441	1.290339673	0.671552239	1.770900039	Body	-0.159269956	1.005687497
11149	Tohoku	KNG013	0.13	1.49	Pro	Kanto	Rayleigh	9	24	38.1	142.86	0.993	35.26	139.15	114.1416667	46.09706889	40.35054247	11.64866453	18.36740438	8.07618102	11.19205731	4.374063729	2337.62884	960.9432156	67585.19135	10322.9045	203.85	279.45	196.2	284.1	75.75	88.05	10821.87261	1652.923595	417.0159165	0.86	646.916241	170.0291786	234.4724425	416.0657677	0.86	671.5967822	172.0127175	0.7	234.7540334	1.536223316	0.85989406	1.301447143	1.143263912	Body	-0.950148747	1.038151061
11150	Tohoku	KNG013	0.13	1.49	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.135	35.26	139.15	114.1416667	46.09706889	40.35054247	11.64866453	18.36740438	8.07618102	11.19205731	4.374063729	2337.62884	960.9432156	67585.19135	10322.9045	203.85	279.45	196.2	284.1	75.75	88.05	10821.87261	1652.923595	417.0159165	0.86	646.916241	170.0291786	234.4724425	416.0657677	0.86	671.5967822	172.0127175	0.7	234.7540334	1.536223316	0.85989406	1.301447143	1.143263912	Body	-0.950148747	1.038151061
11362	Tohoku	CHB007	0.2	2.67	Pro	Kanto	Rayleigh	9	24	38.1	142.86	3.992	35.72	140.23	114.9401547	30.74183289	16.44576427	7.520861067	13.47471191	10.65997352	11.09098947	3.597606742	2214.497337	848.5769468	66370.07106	6983.273858	203.25	271.8	197.25	300.15	68.7	103.05	10627.30518	1118.175426	407.9137621	0.3	382.5569547	127.2854741	143.821136	406.4915728	0.3	411.8198384	129.0008903	0.82	153.572561	0.659782199	2.085886469	0.99781586	1.500920024	Body	-1.422189268	1.076492881
11144	Tohoku	TCG016	0.15	2.59	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.676	36.53	140.16	115.0267013	41.98070844	14.718735	7.707155133	12.71756723	12.9566797	7.491745227	3.699031357	1253.567107	776.4667216	30282.91633	7382.572535	210.3	252	183.6	267.6	41.85	84.15	4848.959606	1182.111908	478.0898926	0.6	393.0522145	135.2178342	149.0722823	479.9489784	0.6	418.3591289	136.3348886	0.77	153.5129845	0.756462374	1.595028919	0.75995944	1.681859042	Body	1.859085804	1.06438563
11697	Tohoku	IBR008	0.06	7.95	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.391	36.31	139.98	115.2467271	46.12691156	22.14180587	9.7214658	6.59006738	6.16301949	10.52501171	3.985441573	2002.886797	854.8792009	59769.1215	8570.074361	206.7	258.75	194.7	280.65	52.2	86.1	9570.348268	1372.257016	453.6283128	0.57	513.8248572	163.3144547	209.7835743	454.2135759	0.57	513.9807948	164.3805597	1.38	210.3454662	0.828739229	1.576356159	1.201708956	1.130255205	Body	0.585263044	1.000303484
11141	Tohoku	GNM011	0.09	0.32	Ret	Kanto	Rayleigh	9	24	38.1	142.86	2.399	36.29	139.36	117.5399364	36.125996	16.04727033	6.2242082	8.81265179	8.46835485	8.969221137	2.920975871	1757.507058	615.5415165	43405.13989	4603.494577	191.55	269.7	192.15	267.9	78.3	75.9	6950.115628	737.1205271	511.6626952	0.51	404.6928686	124.8114169	109.85621	511.6526863	0.51	404.6944343	124.8479993	0.8	109.8456293	0.77761148	1.598663817	0.785414918	1.523580435	Body	-0.010008864	1.000003869
11207	Tohoku	TKY017	0.17	2	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.471	35.65	139.81	117.7600973	36.98904756	25.08025293	8.278577067	15.56935257	12.56014218	13.4692521	4.126058099	3246.83939	1018.885688	97885.56682	9185.490976	215.1	336.45	206.85	340.65	121.5	133.95	15673.62781	1470.798724	533.0873987	0.5	601.8246426	142.8700313	155.2641305	534.8097974	0.5	613.7528573	144.3711964	0.43	155.9983827	1.230706417	1.089720359	0.889056693	1.628816494	Body	1.722398731	1.019820084
11208	Tohoku	TKY017	0.17	2	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.613	35.65	139.81	117.7600973	36.98904756	25.08025293	8.278577067	15.56935257	12.56014218	13.4692521	4.126058099	3246.83939	1018.885688	97885.56682	9185.490976	215.1	336.45	206.85	340.65	121.5	133.95	15673.62781	1470.798724	533.0873987	0.5	601.8246426	142.8700313	155.2641305	534.8097974	0.5	613.7528573	144.3711964	0.43	155.9983827	1.230706417	1.089720359	0.889056693	1.628816494	Body	1.722398731	1.019820084
11194	Tohoku	TKY017	0.24	1.54	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.928	35.65	139.81	119.2337604	39.19675067	25.90689273	7.668516067	17.59758061	13.14099116	13.50574135	4.10280254	3214.280478	1007.839731	98416.64439	9082.239043	215.55	326.1	206.4	330.6	110.7	124.35	15758.66499	1454.265823	489.1759242	0.51	610.2980058	144.9827068	149.6832038	487.7650503	0.51	622.7141466	144.3711964	0.43	155.9983827	1.2049273	1.087703838	0.845301555	1.660190671	Body	-1.410873888	1.02034439
11195	Tohoku	TKY017	0.24	1.54	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.787	35.65	139.81	119.2337604	39.19675067	25.90689273	7.668516067	17.59758061	13.14099116	13.50574135	4.10280254	3214.280478	1007.839731	98416.64439	9082.239043	215.55	326.1	206.4	330.6	110.7	124.35	15758.66499	1454.265823	489.1759242	0.51	610.2980058	144.9827068	149.6832038	487.7650503	0.51	622.7141466	144.3711964	0.43	155.9983827	1.2049273	1.087703838	0.845301555	1.660190671	Body	-1.410873888	1.02034439
11178	2009_08_11	SZO003	0.25	0.06	Pro	Kanto	Rayleigh	6.5	23	34.78	138.5	1.138	34.82	139.05	119.8034782	14.66147111	10.10999747	1.216806867	1.00188594	0.25679	6.769423551	0.921452459	405.4845899	65.18911307	16888.83884	312.9264564	143.25	150.15	143.25	151.5	7.05	8.4	2704.273804	50.10639432	438.5914752	0.3	201.2603372	63.78456801	27.88374234	438.3891206	0.3	201.8281682	63.66614592	0.3	28.00386874	0.422958505	2.534991684	0.424110849	2.57758675	Body	-0.202354573	1.002821376
11100	Tohoku	CHB024	0.21	3.69	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.181	35.63	140.08	120.1563818	49.36733511	21.05073767	8.046719867	25.96623475	12.91244878	10.20601822	3.845147192	2333.408321	924.8813372	56201.04306	7977.331422	210	347.1	201.75	343.8	137.25	142.2	8999.020591	1277.345861	445.0914255	0.94	551.8153162	187.4559664	153.5463078	444.5855692	0.94	561.9539738	189.5139765	0.73	156.8244403	1.406439426	1.034762066	0.953465487	1.420988997	Body	-0.505856314	1.018373281
11181	Tohoku	TKY013	0.23	1.52	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.607	35.66	139.83	120.6588329	41.65890178	27.4720614	7.458756867	18.73874757	13.20034618	11.97557084	3.298222964	2684.11391	798.8894023	77379.18397	5869.373125	210.45	303.75	202.8	324.15	93.45	121.5	12390.10581	939.8154685	584.0341037	1.18	606.9445771	109.7810476	132.4045224	592.5838781	1.18	616.8226816	109.3524553	0.49	135.124339	1.246311168	0.967060807	0.944478561	1.530745067	Body	8.549774381	1.016275134
11182	Tohoku	TKY013	0.23	1.52	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.465	35.66	139.83	120.6588329	41.65890178	27.4720614	7.458756867	18.73874757	13.20034618	11.97557084	3.298222964	2684.11391	798.8894023	77379.18397	5869.373125	210.45	303.75	202.8	324.15	93.45	121.5	12390.10581	939.8154685	584.0341037	1.18	606.9445771	109.7810476	132.4045224	592.5838781	1.18	616.8226816	109.3524553	0.49	135.124339	1.246311168	0.967060807	0.944478561	1.530745067	Body	8.549774381	1.016275134
11200	Tohoku	CHB008	0.06	5.08	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.101	35.65	139.9	121.5078276	38.15276933	25.57500287	8.390124733	15.17721529	11.1527421	11.42166024	4.082457816	2670.851145	1007.039055	70386.62981	8992.389477	205.8	322.8	198.9	352.2	117.15	153.45	11270.4444	1439.878936	463.8976811	1.07	580.7466324	145.4346501	166.8471744	463.9034418	1.07	580.9897023	145.126842	0.68	166.9503539	1.295069924	0.978393156	1.03592353	1.366535618	Body	0.00576076	1.000418547
